price_id,price_type,product_code,category_tag,price,price_per,currency,date,location_id,proof_id,proof_type,country,city,qc_price_positive,qc_currency_present,qc_date_present,qc_date_not_future,qc_date_valid,qc_proof_present,qc_proof_visual,qc_product_identity,qc_core_eligible,product_name,brands,categories_tags,nutriscore_grade,nova_group,off_source_sha256,off_acquired_at,off_last_modified_t,off_history_status,proof_metadata_sha256,proof_metadata_type,proof_prediction_count,year,month,day_of_week,proof_metadata_available
43311,PRODUCT,3760297370206,,2.300,,EUR,2024-11-01,888,12358,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True,Onigiri saumon fromage frais,igiri,"[""en:snacks"", ""en:salty-snacks"", ""en:meals"", ""en:sushi-and-maki"", ""en:sushis"", ""en:onigiri"", ""fr:En-cas-japonais""]",unknown,4.0,c4a8a73fa17261e7abaeb5ae79bfb2c1aa5dda9923620f65a19a7ddca62ca750,2026-09-06T22:59:13.414631+00:00,1774537457,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,11,4,False
44271,PRODUCT,3770018078151,,3.590,,EUR,2024-11-06,1429,13023,RECEIPT,France,Villeurbanne,True,True,True,True,True,True,False,True,True,Bacon Vegetal Fumé,LA VIE,"[""en:meat-alternatives"", ""en:meat-analogues"", ""en:meat-analogues-from-soy-or-wheat-proteins"", ""en:bacon-substitutes"", ""en:meat-analogues-from-pea-proteins""]",d,4.0,d3b2de87961cdb4eaa4161956fe1fcc83469f0fe7c6ee05e5f930f9de9c32413,2026-09-06T22:59:23.891534+00:00,1782220495,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,11,2,False
44766,PRODUCT,3297760097969,,2.150,,EUR,2024-11-11,3,13257,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True,Pomme Banane Vanille,Charles & Alice,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:fruit-based-foods-and-beverages"", ""en:fruits-and-vegetables-based-foods"", ""en:desserts"", ""en:fruit-based-foods"", ""en:compotes"", ""en:apple-compotes"", ""en:banana-apple-compotes""]",a,4.0,4ca81216211f1bcee72fbec12aa048f20f553391238401e6a12b791653d2924c,2026-09-06T22:58:05.692892+00:00,1784102702,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,11,0,False
45351,PRODUCT,8023678730606,,3.400,,EUR,2024-11-15,1481,13415,PRICE_TAG,France,Villeurbanne,True,True,True,True,True,True,True,True,True,3 Noix,Isola Bio,"[""en:beverages-and-beverages-preparations"", ""en:plant-based-foods-and-beverages"", ""en:beverages"", ""en:plant-based-foods"", ""en:dairy-substitutes"", ""en:frozen-foods"", ""en:milk-substitutes"", ""en:nuts-and-their-products"", ""en:plant-based-beverages"", ""en:plant-based-milk-alternatives"", ""en:nut-based-drinks""]",d,4.0,15b74364b490cf3d544d25263d3e844298f559beb9609bf0705a5f0524eedea1,2026-09-06T23:00:36.574979+00:00,1778747871,NO_VERIFICABLE_HISTORICAMENTE,12c3e5805fd7dcc6e22437567c42e106462c3b6083bdfb3172fecaee591a81a3,PRICE_TAG,2,2024,11,4,True
45956,PRODUCT,8000500391228,,3.390,,EUR,2024-11-17,1350,13546,PRICE_TAG,France,Rennes,True,True,True,True,True,True,False,True,True,Kinder Kinderini,Kinder,"[""en:snacks"", ""en:sweet-snacks"", ""en:biscuits-and-cakes"", ""en:biscuits-and-crackers"", ""en:biscuits"", ""en:pastries""]",e,4.0,541523ed87af4efb3ec302fab0b84715f2fe033aae8dbbdead2475d86083edb2,2026-09-06T23:00:21.039136+00:00,1788334947,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,11,6,False
46112,PRODUCT,8033976484743,,2.990,,EUR,2024-09-28,872,13603,RECEIPT,Italia,Mazara del Vallo,True,True,True,True,True,True,False,True,True,Bresaola,"Decò, F.lli Arena","[""en:meats-and-their-products"", ""en:beef-and-its-products"", ""en:meat-preparations"", ""en:meats"", ""en:prepared-meats"", ""en:beef"", ""en:beef-preparations"", ""en:dried-meats"", ""en:prepared-beef-meats"", ""en:bresaola""]",e,4.0,6eaaf4c6cc6995a83ef8a1ae669cb66891e3062d64cc31e86273100668253a16,2026-09-05T19:36:18.498253+00:00,1774915075,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,9,5,False
49129,PRODUCT,3456300014556,,2.810,,EUR,2024-11-23,1542,13728,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True,Fourrés Chocolat🍫,"Jardin Bio étic, jardin bio étic Léa Nature","[""en:snacks"", ""en:frozen-foods"", ""en:sweet-snacks"", ""en:biscuits-and-cakes"", ""en:biscuits-and-crackers"", ""en:biscuits"", ""en:filled-biscuits""]",d,3.0,28163a9aa69ae9dc57a947e50ab8cfa93c424eb067341d182af5a868ba9d1823,2026-09-06T22:58:37.175429+00:00,1788508142,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,11,5,False
52638,PRODUCT,3242272981053,,3.320,,EUR,2024-11-26,1057,13881,PRICE_TAG,France,Lyon,True,True,True,True,True,True,False,True,True,Sandwich le méga jambon cheddar x3,Sodebo,"[""en:sandwiches"", ""en:sandwiches-filled-with-cold-cuts"", ""en:cheese-sandwiches"", ""en:ham-sandwiches"", ""en:cheddar-sandwiches"", ""en:ham-and-cheese-sandwiches"", ""fr:sandwichs-polaires""]",d,4.0,fcc59ea98d64c203ad1d9e0958086b8c4d79741d9fe17bbae4d0b561a39c5f92,2026-09-06T22:57:17.880756+00:00,1786620558,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,11,1,False
53006,PRODUCT,8000500391228,,4.590,,EUR,2024-11-29,1581,14017,PRICE_TAG,Italia,Salbertrand,True,True,True,True,True,True,False,True,True,Kinder Kinderini,Kinder,"[""en:snacks"", ""en:sweet-snacks"", ""en:biscuits-and-cakes"", ""en:biscuits-and-crackers"", ""en:biscuits"", ""en:pastries""]",e,4.0,541523ed87af4efb3ec302fab0b84715f2fe033aae8dbbdead2475d86083edb2,2026-09-06T23:00:21.039136+00:00,1788334947,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,11,4,False
53008,PRODUCT,8000500391228,,3.990,,EUR,2024-11-29,1581,14018,PRICE_TAG,Italia,Salbertrand,True,True,True,True,True,True,False,True,True,Kinder Kinderini,Kinder,"[""en:snacks"", ""en:sweet-snacks"", ""en:biscuits-and-cakes"", ""en:biscuits-and-crackers"", ""en:biscuits"", ""en:pastries""]",e,4.0,541523ed87af4efb3ec302fab0b84715f2fe033aae8dbbdead2475d86083edb2,2026-09-06T23:00:21.039136+00:00,1788334947,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,11,4,False
53216,PRODUCT,8000500391228,,3.390,,EUR,2024-11-29,1585,14059,PRICE_TAG,Italia,Torino,True,True,True,True,True,True,False,True,True,Kinder Kinderini,Kinder,"[""en:snacks"", ""en:sweet-snacks"", ""en:biscuits-and-cakes"", ""en:biscuits-and-crackers"", ""en:biscuits"", ""en:pastries""]",e,4.0,541523ed87af4efb3ec302fab0b84715f2fe033aae8dbbdead2475d86083edb2,2026-09-06T23:00:21.039136+00:00,1788334947,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,11,4,False
54677,PRODUCT,3019089042228,,2.560,,EUR,2024-12-04,1185,14496,PRICE_TAG,France,Lyon,True,True,True,True,True,True,False,True,True,Rilettes de thon,Petit Navire,"[""en:seafood"", ""en:fishes-and-their-products"", ""en:fishes"", ""en:spreads"", ""en:fatty-fishes"", ""en:salted-spreads"", ""en:rillettes"", ""en:tunas"", ""en:fish-preparations"", ""en:fish-rillettes"", ""en:tuna-preparations"", ""en:tuna-rillettes""]",b,4.0,93fb7c44d4b195f9d413ab31e4a27740bd30a9145da7f06004d0449b96b9eadc,2026-09-06T22:56:14.270975+00:00,1774494952,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,2,False
55098,PRODUCT,3560070206469,,1.990,,EUR,2024-12-08,40,14689,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True,Champignons de Paris,Carrefour,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:fruits-and-vegetables-based-foods"", ""en:vegetable-based-foods-and-beverages"", ""en:canned-foods"", ""en:vegetables-based-foods"", ""en:canned-plant-based-foods"", ""en:mushrooms-and-their-products"", ""en:mushrooms"", ""en:canned-mushrooms"", ""en:champignon-mushrooms"", ""en:canned-champignon-mushrooms"", ""en:canned-sliced-champignon-mushrooms""]",a,3.0,106436df1ad8f8c78b20c27234f836affc256b833f79b363d0f5e26f12ddbc12,2026-09-05T19:36:03.576421+00:00,1788512835,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,6,False
55100,PRODUCT,3560070283484,,1.250,,EUR,2024-12-08,40,14689,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True,Épinards,Carrefour,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:fruits-and-vegetables-based-foods"", ""en:vegetable-based-foods-and-beverages"", ""en:canned-foods"", ""en:vegetables-based-foods"", ""en:canned-plant-based-foods"", ""en:vegetables"", ""en:canned-vegetables"", ""en:leaf-vegetables"", ""en:spinachs"", ""en:canned-spinachs""]",a,3.0,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,2026-09-05T19:35:58.464842+00:00,1773439699,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,6,False
57317,PRODUCT,3423182102411,,4.150,,EUR,2024-12-08,1,14728,SHOP_IMPORT,France,Grenoble,True,True,True,True,True,True,False,True,True,pur jus pomme framboise bio,Thomas Le Prince,"[""en:beverages-and-beverages-preparations"", ""en:plant-based-foods-and-beverages"", ""en:beverages"", ""en:fruit-based-foods-and-beverages"", ""en:plant-based-beverages"", ""en:fruit-based-beverages"", ""en:juices-and-nectars"", ""en:fruit-juices"", ""en:multifruit-juices""]",d,1.0,d0db609e5c045e822adffddf1c76db2d871627f5ea815751fcd0216e91ad4014,2026-09-06T22:58:21.457654+00:00,1773781785,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,6,False
57452,PRODUCT,3500390010247,,17.580,,EUR,2024-12-08,1,14728,SHOP_IMPORT,France,Grenoble,True,True,True,True,True,True,False,True,True,Ravioles du Dauphiné,Maison Rambert,"[""en:meals"", ""en:pasta-dishes"", ""en:stuffed-pastas"", ""fr:ravioles""]",d,4.0,b8c4d0dc28df773eacb84b3b8e73410830a3f89b708e550e0ef3c9a9a4294f8f,2026-09-05T19:36:13.571074+00:00,1788534815,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,6,False
57699,PRODUCT,3760020507916,,3.100,,EUR,2024-12-08,1,14728,SHOP_IMPORT,France,Grenoble,True,True,True,True,True,True,False,True,True,Gaufrettes chocolat,"Jardin Bio étic, Jardin biologique, Léa Nature","[""en:snacks"", ""en:desserts"", ""en:sweet-snacks"", ""en:biscuits-and-cakes"", ""en:biscuits-and-crackers"", ""en:biscuits"", ""en:wafers"", ""en:chocolate-biscuits"", ""en:stuffed-wafers"", ""en:chocolate-stuffed-wafers""]",e,3.0,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,2026-09-05T19:36:23.581606+00:00,1773441594,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,6,False
59194,PRODUCT,5000112611878,,1.990,,EUR,2024-12-14,1701,15108,PRICE_TAG,France,Lyon,True,True,True,True,True,True,False,True,True,coca cola zero,Cocacola,"[""en:beverages-and-beverages-preparations"", ""en:beverages"", ""en:non-alcoholic-beverages"", ""en:carbonated-drinks"", ""en:soft-drinks"", ""en:artificially-sweetened-beverages"", ""en:sodas"", ""en:diet-beverages"", ""en:colas"", ""en:diet-sodas"", ""en:diet-cola-soft-drink""]",unknown,4.0,f41cd3f2dade88d4268353353d5dbf52f2025a396d4f4a709efe3ac9ab99291f,2026-09-06T22:59:54.940802+00:00,1788030591,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,5,False
59473,PRODUCT,3165959213028,,2.850,,EUR,2024-12-14,1701,15189,PRICE_TAG,France,Lyon,True,True,True,True,True,True,False,True,True,Saupiquet - Thon à la Catalane,Saupiquet,"[""en:seafood"", ""en:fishes-and-their-products"", ""en:canned-foods"", ""en:fishes"", ""en:fatty-fishes"", ""en:meals"", ""en:canned-fishes"", ""en:tunas"", ""en:meals-with-fish"", ""en:tuna-in-catalan-style""]",c,4.0,211e36bf2792ead092a9301b7f45bcdb8033e2dc0fc9a4c394665ad8fbd7fb7d,2026-09-06T22:56:56.295961+00:00,1779304745,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,5,False
60645,PRODUCT,3560070283484,,1.250,,EUR,2024-12-22,40,15747,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True,Épinards,Carrefour,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:fruits-and-vegetables-based-foods"", ""en:vegetable-based-foods-and-beverages"", ""en:canned-foods"", ""en:vegetables-based-foods"", ""en:canned-plant-based-foods"", ""en:vegetables"", ""en:canned-vegetables"", ""en:leaf-vegetables"", ""en:spinachs"", ""en:canned-spinachs""]",a,3.0,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,2026-09-05T19:35:58.464842+00:00,1773439699,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,6,False
60739,PRODUCT,3266140053581,,23.050,,EUR,2024-12-22,256,15714,PRICE_TAG,France,Meylan,True,True,True,True,True,True,False,True,True,Ravioles du Dauphiné LABEL ROUGE IGP surgelées sachet,Saint jean,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:cereals-and-potatoes"", ""en:frozen-foods"", ""en:cereals-and-their-products"", ""en:meals"", ""en:pasta-dishes"", ""en:pastas"", ""en:pastas-and-dumplings"", ""en:combination-meals"", ""en:stuffed-pastas"", ""en:frozen-ready-made-meals"", ""fr:ravioles"", ""en:pasta-stuffed-with-cheese"", ""en:ravioles-du-dauphine"", ""fr:Produits Label Rouge"", ""fr:Produits labellisés""]",d,3.0,268db8cef48b91af093cc67326b7e1bf962d7ddb25b169dcb6d730d6c8618796,2026-09-06T22:57:49.808962+00:00,1774331912,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,6,False
60741,PRODUCT,3500390010247,,19.990,,EUR,2024-12-22,256,15712,PRICE_TAG,France,Meylan,True,True,True,True,True,True,False,True,True,Ravioles du Dauphiné,Maison Rambert,"[""en:meals"", ""en:pasta-dishes"", ""en:stuffed-pastas"", ""fr:ravioles""]",d,4.0,b8c4d0dc28df773eacb84b3b8e73410830a3f89b708e550e0ef3c9a9a4294f8f,2026-09-05T19:36:13.571074+00:00,1788534815,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,6,False
61133,PRODUCT,3560070283484,,1.250,,EUR,2024-12-26,40,15941,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True,Épinards,Carrefour,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:fruits-and-vegetables-based-foods"", ""en:vegetable-based-foods-and-beverages"", ""en:canned-foods"", ""en:vegetables-based-foods"", ""en:canned-plant-based-foods"", ""en:vegetables"", ""en:canned-vegetables"", ""en:leaf-vegetables"", ""en:spinachs"", ""en:canned-spinachs""]",a,3.0,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,2026-09-05T19:35:58.464842+00:00,1773439699,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,3,False
61807,PRODUCT,3250392335137,,2.090,,EUR,2024-12-28,49,16183,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True,Fromage Frais de Brebis 400g,Paturages,"[""en:dairies"", ""en:fermented-foods"", ""en:fermented-milk-products"", ""en:cheeses"", ""en:desserts"", ""en:dairy-desserts"", ""en:fermented-dairy-desserts"", ""en:fromages-blancs-petit-suisses-and-skyr"", ""en:yogurts"", ""en:plain-fermented-dairy-desserts"", ""en:sheep-milk-yogurts"", ""fr:fromages-blancs"", ""en:cream-cheeses"", ""fr:fromages-blancs-au-lait-de-brebis"", ""fr:fromages-blancs-natures"", ""fr:Fromages frais nature non sucres gourmands""]",c,3.0,474788863f569cdbd0815735a64b51ea4b043be12d00555ec96c2aff8fe00533,2026-09-05T19:36:38.710955+00:00,1780452300,NO_VERIFICABLE_HISTORICAMENTE,,,,2024,12,5,False
63162,PRODUCT,3560070283484,,1.250,,EUR,2025-01-02,40,16635,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True,Épinards,Carrefour,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:fruits-and-vegetables-based-foods"", ""en:vegetable-based-foods-and-beverages"", ""en:canned-foods"", ""en:vegetables-based-foods"", ""en:canned-plant-based-foods"", ""en:vegetables"", ""en:canned-vegetables"", ""en:leaf-vegetables"", ""en:spinachs"", ""en:canned-spinachs""]",a,3.0,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,2026-09-05T19:35:58.464842+00:00,1773439699,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,3,False
63163,PRODUCT,3560070206469,,1.990,,EUR,2025-01-02,40,16635,RECEIPT,France,Paris,True,True,True,True,True,True,False,True,True,Champignons de Paris,Carrefour,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:fruits-and-vegetables-based-foods"", ""en:vegetable-based-foods-and-beverages"", ""en:canned-foods"", ""en:vegetables-based-foods"", ""en:canned-plant-based-foods"", ""en:mushrooms-and-their-products"", ""en:mushrooms"", ""en:canned-mushrooms"", ""en:champignon-mushrooms"", ""en:canned-champignon-mushrooms"", ""en:canned-sliced-champignon-mushrooms""]",a,3.0,106436df1ad8f8c78b20c27234f836affc256b833f79b363d0f5e26f12ddbc12,2026-09-05T19:36:03.576421+00:00,1788512835,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,3,False
63902,PRODUCT,3760090370571,,7.990,,EUR,2025-01-04,8,16858,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True,"Saucisson sec, d'Ardèche",père 3 fils,"[""en:meats-and-their-products"", ""en:meats"", ""en:prepared-meats"", ""en:cured-sausages"", ""en:dry-sausages"", ""en:dry-sausage-pure-pork""]",e,4.0,750430216bd4e8274a8aa268b299aa380850033f7c0cf76bbd910d3e0bda1036,2026-09-06T22:59:08.170875+00:00,1773398258,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,5,False
64492,PRODUCT,3019089042228,,2.500,,EUR,2025-01-06,1874,16945,PRICE_TAG,France,Seyssinet-Pariset,True,True,True,True,True,True,False,True,True,Rilettes de thon,Petit Navire,"[""en:seafood"", ""en:fishes-and-their-products"", ""en:fishes"", ""en:spreads"", ""en:fatty-fishes"", ""en:salted-spreads"", ""en:rillettes"", ""en:tunas"", ""en:fish-preparations"", ""en:fish-rillettes"", ""en:tuna-preparations"", ""en:tuna-rillettes""]",b,4.0,93fb7c44d4b195f9d413ab31e4a27740bd30a9145da7f06004d0449b96b9eadc,2026-09-06T22:56:14.270975+00:00,1774494952,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,0,False
64553,PRODUCT,3560070283484,,1.120,,EUR,2025-01-06,1874,16950,PRICE_TAG,France,Seyssinet-Pariset,True,True,True,True,True,True,False,True,True,Épinards,Carrefour,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:fruits-and-vegetables-based-foods"", ""en:vegetable-based-foods-and-beverages"", ""en:canned-foods"", ""en:vegetables-based-foods"", ""en:canned-plant-based-foods"", ""en:vegetables"", ""en:canned-vegetables"", ""en:leaf-vegetables"", ""en:spinachs"", ""en:canned-spinachs""]",a,3.0,24fd7006bec7ae662e98251226eb42439e6c7802223600ca61ccf96263d702be,2026-09-05T19:35:58.464842+00:00,1773439699,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,0,False
66491,PRODUCT,3038359004544,,1.170,,EUR,2025-01-09,3,17472,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True,Sauce Tomate concentrée cuisinée aux petits légumes,"Panzani, panzani","[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:fruits-and-vegetables-based-foods"", ""en:vegetable-based-foods-and-beverages"", ""en:condiments"", ""en:vegetables-based-foods"", ""en:tomatoes-and-their-products"", ""en:sauces"", ""en:tomato-sauces"", ""en:meal-kits""]",d,4.0,1525ef9c4b93a3b937a69eaec8f574478094d6ae7f1cef983e3d35932dc3445a,2026-09-06T22:56:35.694423+00:00,1787478069,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,3,False
66529,PRODUCT,3760020507916,,3.130,,EUR,2025-01-09,3,17481,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True,Gaufrettes chocolat,"Jardin Bio étic, Jardin biologique, Léa Nature","[""en:snacks"", ""en:desserts"", ""en:sweet-snacks"", ""en:biscuits-and-cakes"", ""en:biscuits-and-crackers"", ""en:biscuits"", ""en:wafers"", ""en:chocolate-biscuits"", ""en:stuffed-wafers"", ""en:chocolate-stuffed-wafers""]",e,3.0,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,2026-09-05T19:36:23.581606+00:00,1773441594,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,3,False
66627,PRODUCT,3760020507916,,3.130,,EUR,2025-01-09,3,17514,RECEIPT,France,Grenoble,True,True,True,True,True,True,False,True,True,Gaufrettes chocolat,"Jardin Bio étic, Jardin biologique, Léa Nature","[""en:snacks"", ""en:desserts"", ""en:sweet-snacks"", ""en:biscuits-and-cakes"", ""en:biscuits-and-crackers"", ""en:biscuits"", ""en:wafers"", ""en:chocolate-biscuits"", ""en:stuffed-wafers"", ""en:chocolate-stuffed-wafers""]",e,3.0,d9cea108ffaf5dd04b2e00df5ad1901015599cd34b55021ed1fc14aee7cff222,2026-09-05T19:36:23.581606+00:00,1773441594,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,3,False
68462,PRODUCT,3033491350795,,2.250,,EUR,2025-01-17,1948,18212,PRICE_TAG,France,Clichy,True,True,True,True,True,True,False,True,True,Activia bifidus saveur citron,Danone,"[""en:dairies"", ""en:fermented-foods"", ""en:fermented-milk-products"", ""en:desserts"", ""en:dairy-desserts"", ""en:fermented-dairy-desserts"", ""en:flavoured-fermented-dairy-desserts"", ""en:bifidus-yogurts"", ""en:flavoured-bifidus-yogurts""]",c,4.0,a42b5e3e00b24cab9b5c2abab905e3136c816253190a5e911a7c1092dcc19d9d,2026-09-06T22:56:25.042537+00:00,1785397863,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,4,False
68633,PRODUCT,3220035229611,,1.990,,EUR,2025-01-18,3,18294,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True,Cassonade,"Saint louis, Saint-Louis","[""en:sweeteners"", ""en:sugars"", ""en:brown-sugars"", ""en:cane-sugars"", ""fr:cassonades""]",e,2.0,2d886b3652dcce1dc85336eb81d739ae10e498acf96c7600c57c78eb69bcf61f,2026-09-05T19:36:28.786097+00:00,1787997987,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,5,False
68931,PRODUCT,3220035229611,,1.990,,EUR,2025-01-18,506,18469,PRICE_TAG,France,Échirolles,True,True,True,True,True,True,False,True,True,Cassonade,"Saint louis, Saint-Louis","[""en:sweeteners"", ""en:sugars"", ""en:brown-sugars"", ""en:cane-sugars"", ""fr:cassonades""]",e,2.0,2d886b3652dcce1dc85336eb81d739ae10e498acf96c7600c57c78eb69bcf61f,2026-09-05T19:36:28.786097+00:00,1787997987,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,5,False
69007,PRODUCT,5000112611878,,1.750,,EUR,2025-01-18,506,18520,PRICE_TAG,France,Échirolles,True,True,True,True,True,True,False,True,True,coca cola zero,Cocacola,"[""en:beverages-and-beverages-preparations"", ""en:beverages"", ""en:non-alcoholic-beverages"", ""en:carbonated-drinks"", ""en:soft-drinks"", ""en:artificially-sweetened-beverages"", ""en:sodas"", ""en:diet-beverages"", ""en:colas"", ""en:diet-sodas"", ""en:diet-cola-soft-drink""]",unknown,4.0,f41cd3f2dade88d4268353353d5dbf52f2025a396d4f4a709efe3ac9ab99291f,2026-09-06T22:59:54.940802+00:00,1788030591,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,5,False
69143,PRODUCT,8719200265578,,3.250,,GBP,2025-01-18,342,18716,RECEIPT,United Kingdom,Hartlepool,True,True,True,True,True,True,False,True,True,Flora,Flora,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:spreads"", ""en:fats"", ""en:plant-based-spreads"", ""en:salted-spreads"", ""en:vegetable-fats"", ""en:spreadable-fats"", ""en:margarines""]",d,4.0,520aff3fa700c59840ef713438cf96ff94a460835c93e43168e3db4c8b5fe974,2026-09-06T23:00:41.742163+00:00,1774538102,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,5,False
69168,PRODUCT,8000500391228,,2.990,,EUR,2025-01-10,468,18740,PRICE_TAG,Deutschland,,True,True,True,True,True,True,False,True,True,Kinder Kinderini,Kinder,"[""en:snacks"", ""en:sweet-snacks"", ""en:biscuits-and-cakes"", ""en:biscuits-and-crackers"", ""en:biscuits"", ""en:pastries""]",e,4.0,541523ed87af4efb3ec302fab0b84715f2fe033aae8dbbdead2475d86083edb2,2026-09-06T23:00:21.039136+00:00,1788334947,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,4,False
69341,PRODUCT,5000112611878,,1.830,,EUR,2025-01-20,3,18828,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True,coca cola zero,Cocacola,"[""en:beverages-and-beverages-preparations"", ""en:beverages"", ""en:non-alcoholic-beverages"", ""en:carbonated-drinks"", ""en:soft-drinks"", ""en:artificially-sweetened-beverages"", ""en:sodas"", ""en:diet-beverages"", ""en:colas"", ""en:diet-sodas"", ""en:diet-cola-soft-drink""]",unknown,4.0,f41cd3f2dade88d4268353353d5dbf52f2025a396d4f4a709efe3ac9ab99291f,2026-09-06T22:59:54.940802+00:00,1788030591,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,0,False
69943,PRODUCT,3242272981053,,2.890,,EUR,2025-01-21,49,19150,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True,Sandwich le méga jambon cheddar x3,Sodebo,"[""en:sandwiches"", ""en:sandwiches-filled-with-cold-cuts"", ""en:cheese-sandwiches"", ""en:ham-sandwiches"", ""en:cheddar-sandwiches"", ""en:ham-and-cheese-sandwiches"", ""fr:sandwichs-polaires""]",d,4.0,fcc59ea98d64c203ad1d9e0958086b8c4d79741d9fe17bbae4d0b561a39c5f92,2026-09-06T22:57:17.880756+00:00,1786620558,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,1,False
70023,PRODUCT,3123930711758,,3.960,,EUR,2025-01-21,49,19099,PRICE_TAG,France,Grenoble,True,True,True,True,True,True,False,True,True,L'Emmental Français Extra fin,EntreMont,"[""en:dairies"", ""en:fermented-foods"", ""en:fermented-milk-products"", ""en:cheeses"", ""en:cow-cheeses"", ""en:hard-cheeses"", ""en:emmentaler"", ""en:french-cheeses"", ""en:french-emmentaler"", ""en:grated-cheese"", ""en:grated-emmentaler""]",c,3.0,6e5801a73a0beaf7124302ab324b558e0d22794a5ad8e97b5d3c4c48ef89ff5f,2026-09-05T19:36:08.642901+00:00,1786571438,NO_VERIFICABLE_HISTORICAMENTE,,,,2025,1,1,False
